customer_id,age,marital_status,education_level,department,employment_type,job_level,years_of_experience,years_at_company,city_tier,number_of_dependents,monthly_income_inr,household_monthly_income_inr,housing_status,rent_or_emi_inr,food_expense_inr,utilities_expense_inr,transport_expense_inr,healthcare_expense_inr,education_expense_inr,discretionary_expense_inr,total_monthly_expenses_inr,monthly_savings_inr,savings_rate_pct,loan_count,monthly_debt_payment_inr,total_debt_inr,debt_to_income_ratio_pct,credit_card_utilization_pct,credit_score,missed_payment_count_12m,late_bill_payment_count_12m,unexpected_expense_inr_12m,liquid_assets_inr,emergency_fund_months,investment_amount_inr,retirement_contribution_pct,insurance_coverage,financial_product_count,budgeting_frequency,expense_tracking_frequency,financial_literacy_score,financial_goal_clarity_score,financial_planning_horizon_months,impulse_spending_score,risk_tolerance_level,digital_finance_usage_score,payment_behavior_score,income_stability_score,job_security_perception_score,recent_income_shock,family_financial_support,financial_advisor_access,sleep_disruption_days_per_month,productivity_impact_score,finance_related_absence_days_12m,financial_wellness_program_participation,preferred_financial_support_channel,target_financial_wellbeing_category,monthly_surplus_inr,surplus_rate_pct,age_band,income_band,debt_band,emergency_fund_band
EMP-02492,31,Married,Bachelor,Customer Support,Permanent,Mid-Level,9,2,Tier 2,2,75151.54,118176.89,Owned,15294.87,13472.77,3376.51,6997.74,2699.47,4796.84,11190.47,66987.3,52787.79,44.67,1,9158.63,441844.21,7.75,19.76,693,0,0,31701.46,611811.45,10.96,342864.39,5.87,None listed,3,Monthly,Weekly,3,1,11,6,Moderate,5,9,8,9,No,Unavailable,No,0,4,1,No,Self-Help Resources,Financially At-Risk,51189.59,43.32,30-39,High,High,More than 6 months
EMP-05174,28,Single,Diploma,Marketing,Permanent,Junior,8,2,Tier 2,0,44405.36,49290.15,Owned,10952.84,6275.25,4013.52,3730.94,2439.13,0.0,1000.0,30756.1,20364.19,41.31,1,2344.42,181902.37,4.76,22.39,735,0,1,29588.09,292714.88,9.84,193482.8,6.23,Comprehensive,6,Occasionally,Weekly,3,6,13,5,Moderate,6,9,9,9,No,Limited,No,0,1,0,Yes,One-to-One Counseling,Financially Secure,18534.050000000003,37.6,21-29,Low,Medium,More than 6 months
EMP-03855,38,Divorced,Higher Secondary,Human Resources,Permanent,Senior,16,6,Tier 2,1,90427.17,90427.17,Rented,10860.92,5840.71,2485.11,7285.66,3541.1,3450.84,11725.48,45189.82,40748.0,45.06,0,0.0,0.0,0.0,27.07,735,0,1,69416.72,472699.48,14.13,521608.0,4.48,Basic,4,Occasionally,Monthly,3,4,12,6,High,5,9,9,8,Yes,Unavailable,No,0,3,1,Yes,Group Workshop,Moderately Stable,45237.35,50.03,30-39,Medium,Low,More than 6 months
EMP-04934,42,Single,Bachelor,Finance,Permanent,Mid-Level,15,2,Tier 1,0,76457.22,82804.7,Owned,14757.65,8859.21,1118.41,9688.85,4222.64,0.0,11824.11,71433.53,8048.61,9.72,2,20962.66,805418.31,25.32,66.78,674,0,0,10517.21,81537.96,1.37,214122.98,10.57,Basic,4,Weekly,Daily,5,7,22,8,High,5,9,10,7,No,Available,No,1,3,0,No,Digital Learning,Financially At-Risk,11371.169999999998,13.73,40-49,Low,High,1-3 months
EMP-04778,25,Married,Bachelor,Sales,Permanent,Entry,0,0,Tier 3,1,63428.11,75960.11,Rented,5000.91,6384.62,3250.72,2558.59,3418.22,3096.41,1000.0,24709.47,50627.73,66.65,0,0.0,0.0,0.0,21.17,730,0,2,7207.05,425195.45,17.93,346465.23,15.26,Basic,4,Occasionally,Rarely,4,5,22,5,Moderate,9,9,8,7,No,Unavailable,No,0,2,0,Yes,Group Workshop,Moderately Stable,51250.64,67.47,21-29,Low,Low,More than 6 months
EMP-01716,38,Single,Bachelor,Sales,Permanent,Senior,18,12,Tier 2,0,99810.9,101330.77,Owned,12929.7,8226.18,1869.31,3001.85,7160.49,0.0,7224.13,49213.58,54467.35,53.75,0,8801.92,282158.44,8.69,7.89,740,0,0,8984.64,335030.32,7.98,631209.27,12.95,Basic,4,Monthly,Monthly,7,7,28,3,Moderate,9,9,7,9,No,Limited,No,1,2,0,Yes,One-to-One Counseling,Financially Secure,52117.19,51.43,30-39,Medium,Medium,More than 6 months
EMP-06449,33,Single,Master,Operations,Part-Time,Mid-Level,9,1,Tier 1,0,47240.85,49855.35,Owned,13884.11,10888.27,4677.63,8432.03,3140.67,0.0,2074.26,55457.42,2227.64,4.47,2,12360.45,742342.27,24.79,33.96,699,0,0,29151.94,82935.09,1.55,39733.69,5.65,None listed,2,Monthly,Weekly,7,5,28,7,Moderate,7,10,4,6,No,Limited,Yes,3,3,0,No,Self-Help Resources,Financially At-Risk,-5602.07,-11.24,30-39,Low,High,1-3 months
EMP-06458,39,Single,Bachelor,Sales,Permanent,Mid-Level,11,2,Tier 1,0,77869.8,80269.9,Rented,12231.01,7774.79,3214.71,6098.69,9089.37,0.0,13734.57,52143.14,23281.08,29.0,0,0.0,0.0,0.0,53.34,688,0,1,18620.18,194280.01,5.06,479530.03,3.83,None listed,3,Monthly,Rarely,5,5,12,6,Low,5,8,9,9,No,Available,Yes,1,1,0,No,One-to-One Counseling,Financially At-Risk,28126.759999999995,35.04,30-39,Low,Low,3-6 months
EMP-06294,32,Married,Diploma,Information Technology,Permanent,Mid-Level,11,11,Tier 2,0,57888.56,61113.33,Owned,7705.37,10394.73,1744.97,5507.25,2118.13,0.0,8299.0,35769.45,29456.59,48.2,0,0.0,0.0,0.0,29.13,744,0,2,18281.56,202094.33,7.36,423464.63,12.35,None listed,4,Weekly,Daily,5,5,30,3,Low,5,10,8,10,No,Limited,Yes,0,1,0,Yes,One-to-One Counseling,Financially Secure,25343.880000000005,41.47,30-39,Low,Low,More than 6 months
EMP-01149,46,Single,Doctorate,Customer Support,Permanent,Senior,22,6,Tier 1,0,110441.76,111946.29,Rented,11847.51,9156.46,2242.26,6471.58,4772.86,0.0,17689.81,52180.48,56167.95,50.17,0,0.0,0.0,0.0,43.01,699,0,0,21368.99,395943.28,11.48,870129.76,7.26,Basic,5,Monthly,Monthly,6,4,12,2,Moderate,5,9,10,4,No,Unavailable,No,0,1,0,No,Group Workshop,Financially Secure,59765.80999999999,53.39,40-49,Medium,Low,More than 6 months
EMP-03262,27,Single,Master,Information Technology,Permanent,Junior,7,5,Tier 1,0,69940.6,71291.35,Owned,14045.03,10118.09,3298.4,6807.19,1942.47,0.0,7206.41,53399.48,19811.59,27.79,0,9981.89,223735.83,14.0,39.24,639,1,4,4898.25,146023.08,3.16,298759.85,10.62,Comprehensive,5,Monthly,Weekly,6,8,23,4,Moderate,4,8,6,10,Yes,Unavailable,No,1,4,0,No,Digital Learning,Financially At-Risk,17891.870000000003,25.1,21-29,Low,Medium,3-6 months
EMP-00575,39,Single,Bachelor,Research and Development,Permanent,Mid-Level,13,7,Tier 1,1,84374.09,104474.91,Owned,17187.41,7779.59,5389.14,4827.04,8841.32,1899.88,10988.06,65742.93,38127.78,36.49,0,8830.49,701793.13,8.45,60.51,649,0,0,23488.09,143333.46,2.62,662765.66,12.54,Comprehensive,6,Occasionally,Weekly,5,5,16,5,High,8,9,9,8,No,Unavailable,Yes,0,2,1,No,Group Workshop,Moderately Stable,38731.98000000001,37.07,30-39,Medium,High,1-3 months
EMP-03770,44,Single,Higher Secondary,Marketing,Permanent,Senior,17,11,Tier 2,0,78593.34,98378.52,Owned,13833.81,2888.93,1196.22,6543.01,2639.69,0.0,8583.84,49796.87,45215.39,45.96,1,14111.37,1008008.41,14.34,42.7,689,0,1,5995.31,184919.15,4.49,915091.53,10.28,Basic,4,Monthly,Monthly,6,6,16,4,Low,6,10,8,9,No,Available,No,0,4,0,No,Group Workshop,Moderately Stable,48581.65,49.38,40-49,Medium,High,3-6 months
EMP-03737,33,Widowed,Bachelor,Research and Development,Contract,Mid-Level,10,8,Tier 2,0,76461.68,77349.48,Rented,6802.12,5388.26,3213.73,3970.38,2659.76,0.0,5330.44,28594.96,44132.21,57.06,0,1230.27,89996.57,1.59,9.28,767,0,3,6993.16,170227.06,7.32,968130.52,9.43,Basic,4,Monthly,Monthly,6,5,33,6,Moderate,8,10,6,5,No,Available,No,0,1,0,No,Self-Help Resources,Financially Secure,48754.52,63.03,30-39,Low,Low,More than 6 months
EMP-04147,38,Married,Higher Secondary,Sales,Permanent,Senior,17,0,Tier 1,1,82200.29,87914.96,Rented,13882.91,12044.22,4149.41,7663.53,3385.85,2110.66,12223.96,59852.03,27386.92,31.15,1,4391.49,228506.93,5.0,48.08,657,0,0,21225.34,92918.94,1.95,70273.34,10.07,Comprehensive,4,Weekly,Never,5,7,33,7,Low,7,7,7,6,No,Available,No,0,1,1,Yes,Group Workshop,Financially At-Risk,28062.930000000008,31.92,30-39,Medium,Medium,1-3 months
EMP-00854,37,Married,Master,Information Technology,Permanent,Senior,12,10,Tier 2,2,109741.02,150240.47,Owned,13512.18,12654.97,3637.46,3724.37,5572.0,5151.75,15640.05,69902.63,76597.26,50.98,1,10009.85,725388.42,6.66,24.98,725,0,1,22619.53,270775.66,4.99,541479.43,8.82,Basic,5,Monthly,Weekly,5,4,16,5,Moderate,6,8,8,10,No,Limited,No,0,3,1,Yes,Digital Learning,Financially At-Risk,80337.84,53.47,30-39,High,High,3-6 months
EMP-01983,37,Divorced,Bachelor,Operations,Permanent,Senior,16,16,Tier 1,0,99177.02,102831.88,Rented,14483.32,2500.0,2385.91,5803.09,2265.26,0.0,13047.63,44892.28,60061.35,58.41,1,4407.07,290818.63,4.29,13.65,747,0,2,17944.79,496622.03,15.6,482472.63,9.17,Comprehensive,4,Monthly,Daily,8,8,21,6,Low,5,9,5,6,No,Unavailable,No,0,2,0,Yes,Self-Help Resources,Financially Secure,57939.600000000006,56.34,30-39,Medium,Medium,More than 6 months
EMP-02775,33,Married,Diploma,Marketing,Permanent,Mid-Level,13,13,Tier 3,1,71159.27,92920.29,Owned,12227.44,11112.4,2242.51,1978.37,3569.94,3589.91,4580.3,43349.56,44521.4,47.91,1,4048.69,348518.5,4.36,27.19,754,0,1,4143.72,304091.15,7.84,644480.24,6.2,Basic,5,Occasionally,Monthly,6,5,12,5,Moderate,4,9,10,8,Yes,Limited,Yes,0,1,0,Yes,One-to-One Counseling,Financially Secure,49570.729999999996,53.35,30-39,Medium,Medium,More than 6 months
EMP-05920,34,Married,Bachelor,Information Technology,Permanent,Junior,6,0,Tier 1,0,63195.34,95308.37,Rented,14405.23,7345.5,2934.04,2916.55,1629.01,0.0,12007.52,41237.85,53946.92,56.6,0,0.0,0.0,0.0,0.0,753,0,3,13032.77,377147.55,12.9,856697.16,12.59,Basic,5,Monthly,Never,4,3,28,6,Moderate,4,10,9,7,No,Limited,No,0,2,1,No,Self-Help Resources,Financially Secure,54070.52,56.73,30-39,Medium,Low,More than 6 months
EMP-04930,47,Married,Bachelor,Sales,Contract,Senior,22,16,Tier 1,1,100582.68,109613.19,Owned,17499.04,11482.98,3878.14,6643.9,2572.91,3040.15,17348.93,92918.4,13787.5,12.58,4,30452.35,1675889.68,27.78,46.79,734,2,2,28117.9,146375.77,1.94,97424.75,8.05,Comprehensive,5,Weekly,Weekly,4,6,29,8,Moderate,5,7,4,7,No,Limited,No,2,3,0,Yes,Digital Learning,Financially At-Risk,16694.790000000008,15.23,40-49,Medium,High,1-3 months
EMP-05212,44,Single,Bachelor,Customer Support,Permanent,Leadership,25,12,Tier 1,0,113027.3,123043.17,Owned,18659.17,6523.66,4468.11,9294.54,2654.04,0.0,15704.07,65491.12,55383.8,45.01,1,8187.53,488565.89,6.65,31.53,710,0,3,11456.68,228924.49,4.6,231830.02,12.59,Comprehensive,5,Weekly,Weekly,6,6,36,6,Moderate,7,7,8,9,No,Limited,Yes,0,3,0,No,Self-Help Resources,Financially Secure,57552.049999999996,46.77,40-49,High,High,3-6 months
EMP-01167,59,Single,Master,Information Technology,Permanent,Leadership,29,17,Tier 2,0,128248.85,129087.96,Company Provided,1652.29,8165.65,2568.27,6126.92,4104.61,0.0,12350.39,40383.27,91778.81,71.1,3,5415.14,302982.59,4.19,25.03,763,0,5,1072.83,907188.6,24.0,1283928.74,5.18,Basic,6,Weekly,Monthly,7,6,29,2,Moderate,6,9,7,8,No,Limited,No,0,1,0,No,One-to-One Counseling,Financially Secure,88704.69,68.72,50-60,High,Medium,More than 6 months
EMP-06003,45,Married,Bachelor,Marketing,Permanent,Leadership,25,8,Tier 2,1,111399.42,126807.27,Owned,20817.88,9422.99,2674.7,5330.24,3578.5,2098.02,12486.73,66864.84,60420.8,47.65,0,10455.78,427866.85,8.25,24.5,810,0,0,80532.15,389582.39,7.16,1291417.1,9.09,Basic,4,Occasionally,Weekly,3,6,19,6,Moderate,7,10,10,9,Yes,Unavailable,No,0,4,0,No,Self-Help Resources,Moderately Stable,59942.43000000001,47.27,40-49,High,High,More than 6 months
EMP-00972,36,Single,Bachelor,Information Technology,Permanent,Mid-Level,14,7,Tier 2,0,81355.44,83922.8,Rented,12774.48,4469.74,2355.4,5125.0,2711.36,0.0,6570.75,42792.64,38369.11,45.72,3,8785.91,489564.83,10.47,30.66,730,0,4,10429.73,181940.61,5.02,272644.89,6.85,Basic,5,Monthly,Monthly,5,5,24,5,Moderate,7,7,10,7,No,Unavailable,No,0,2,1,Yes,Digital Learning,Moderately Stable,41130.16,49.01,30-39,Low,High,3-6 months
EMP-02702,27,Single,Bachelor,Information Technology,Part-Time,Entry,3,1,Tier 1,0,27156.13,62235.34,Owned,9982.64,7172.74,4179.89,4881.74,4907.57,0.0,10964.21,42088.79,16593.86,26.66,1,0.0,32051.91,0.0,61.64,641,0,0,25603.67,157117.78,5.05,67353.55,8.96,Basic,6,Weekly,Weekly,5,3,26,5,Low,7,9,5,6,No,Available,Yes,0,2,0,No,Digital Learning,Financially At-Risk,20146.549999999996,32.37,21-29,Low,Low,3-6 months
EMP-04496,25,Single,Higher Secondary,Research and Development,Permanent,Entry,1,1,Tier 1,0,40681.55,42600.32,Rented,13625.59,9016.75,4011.86,6727.9,3814.85,0.0,6439.8,43636.75,-2864.41,-6.72,0,0.0,0.0,0.0,12.86,708,1,3,17506.73,9916.58,0.27,467.0,6.91,Basic,5,Monthly,Rarely,4,5,17,7,Low,6,7,7,7,Yes,Unavailable,No,1,1,0,No,One-to-One Counseling,Financially At-Risk,-1036.4300000000003,-2.43,21-29,Low,Low,Less than 1 month
EMP-03848,60,Married,Master,Operations,Permanent,Leadership,38,0,Tier 1,1,138137.07,156369.41,Company Provided,1501.61,14319.59,3868.16,9791.82,5149.7,2192.94,14620.72,60705.25,93405.05,59.73,2,9260.71,670565.99,5.92,21.51,759,1,2,14781.65,895306.58,19.43,1388464.55,14.21,Comprehensive,4,Monthly,Weekly,5,9,37,7,High,4,8,7,9,Yes,Unavailable,No,0,2,1,Yes,Digital Learning,Financially Secure,95664.16,61.18,50-60,High,High,More than 6 months
EMP-02369,29,Married,Master,Operations,Permanent,Junior,5,2,Tier 2,1,73083.79,97986.84,Owned,10389.25,10772.61,4841.96,4935.61,3665.85,3110.36,8299.21,58911.12,36136.87,36.88,1,12896.27,944808.28,13.16,26.08,725,0,0,19036.15,277223.43,5.48,589724.88,4.88,Comprehensive,4,Weekly,Weekly,5,4,33,5,High,9,10,7,7,No,Limited,No,0,3,0,No,Digital Learning,Moderately Stable,39075.719999999994,39.88,21-29,Medium,High,3-6 months
EMP-04116,32,Divorced,Bachelor,Human Resources,Permanent,Junior,8,8,Tier 1,0,66323.12,68500.55,Rented,9502.35,7371.51,2707.42,6262.06,2775.39,0.0,8766.82,40024.7,30527.27,44.56,0,2639.15,142150.48,3.85,12.03,811,0,0,33743.63,406672.04,13.01,595765.39,7.5,Comprehensive,5,Monthly,Monthly,6,8,30,5,Moderate,8,9,9,6,Yes,Available,No,0,2,0,No,One-to-One Counseling,Financially Secure,28475.850000000006,41.57,30-39,Low,Medium,More than 6 months
EMP-04781,34,Single,Master,Finance,Permanent,Mid-Level,12,2,Tier 1,0,106588.02,109950.37,Owned,14855.73,5341.88,5332.63,7435.81,4147.34,0.0,13338.4,58786.34,46948.43,42.7,0,8334.55,283847.92,7.58,27.39,818,0,1,25021.56,211689.72,4.66,142376.53,7.28,Basic,6,Monthly,Never,5,5,26,5,Moderate,9,9,9,10,No,Limited,No,0,3,0,No,Self-Help Resources,Financially Secure,51164.03,46.53,30-39,Medium,Medium,3-6 months
EMP-04132,30,Married,Master,Marketing,Permanent,Entry,3,2,Tier 1,2,46287.05,82155.91,Owned,20731.37,15156.07,5275.88,3703.15,3471.54,3517.99,8882.78,64883.28,19753.07,24.04,1,4144.5,155651.33,5.04,16.46,787,0,1,25496.21,91541.15,1.63,368026.01,9.41,Comprehensive,5,Monthly,Rarely,6,5,27,4,Low,7,9,7,6,No,Unavailable,No,0,2,0,No,One-to-One Counseling,Financially At-Risk,17272.630000000005,21.02,30-39,Low,Medium,1-3 months
EMP-02951,26,Married,Diploma,Sales,Contract,Junior,7,2,Tier 1,0,55721.93,73548.51,Owned,17051.06,8368.89,3157.37,3688.46,2231.57,0.0,9986.35,49971.58,23683.92,32.2,0,5487.88,263914.93,7.46,28.78,820,0,0,18014.86,176150.68,4.41,463283.46,4.49,Basic,4,Occasionally,Never,6,8,21,7,Low,5,6,5,4,Yes,Limited,No,1,3,0,Yes,Self-Help Resources,Financially At-Risk,23576.929999999993,32.06,21-29,Low,Medium,3-6 months
EMP-05626,48,Married,Higher Secondary,Human Resources,Part-Time,Leadership,24,19,Tier 1,0,63022.93,77594.78,Owned,14500.48,9613.06,3136.77,6842.13,3044.35,0.0,11109.13,54004.8,21520.64,27.73,0,5758.88,114719.97,7.42,47.63,682,0,0,20753.93,257143.29,5.99,480440.25,11.27,Comprehensive,5,Monthly,Weekly,4,5,21,7,Low,5,9,7,6,No,Unavailable,No,0,5,0,No,Self-Help Resources,Moderately Stable,23589.979999999996,30.4,40-49,Low,Low,3-6 months
EMP-00525,50,Married,Master,Sales,Permanent,Leadership,32,5,Tier 2,1,132445.87,189421.21,Owned,19341.87,10917.2,3735.84,10475.74,4179.56,2110.91,13589.61,67990.29,116617.29,61.57,1,3639.56,480247.24,1.92,9.42,730,0,0,14756.7,513793.59,9.44,1484480.09,7.16,Basic,5,Occasionally,Monthly,7,7,21,5,High,9,9,7,8,No,Unavailable,No,0,2,1,No,Self-Help Resources,Moderately Stable,121430.92,64.11,50-60,High,High,More than 6 months
EMP-02456,38,Single,Doctorate,Research and Development,Permanent,Mid-Level,12,12,Tier 2,0,99513.35,102694.56,Rented,12309.23,8731.46,2520.67,6604.2,3935.37,0.0,7090.76,41629.65,66646.85,64.9,0,437.96,19383.83,0.43,0.0,807,0,0,19385.25,412520.25,11.94,962818.27,12.92,Basic,4,Monthly,Monthly,7,7,36,4,Moderate,7,10,9,9,Yes,Limited,No,0,1,0,No,Digital Learning,Financially Secure,61064.909999999996,59.46,30-39,Medium,Low,More than 6 months
EMP-05017,29,Married,Diploma,Human Resources,Permanent,Mid-Level,10,1,Tier 3,1,65832.86,127133.17,Rented,10564.2,6475.93,3079.2,2903.67,4710.7,0.0,9662.54,39920.43,82632.27,65.0,1,2524.19,207081.14,1.99,16.74,713,0,2,28739.16,839355.57,24.0,200298.1,7.64,Basic,4,Monthly,Monthly,3,4,16,6,Moderate,7,9,10,10,No,Unavailable,No,0,1,0,No,Group Workshop,Financially Secure,87212.73999999999,68.6,21-29,High,Medium,More than 6 months
EMP-01842,37,Married,Bachelor,Customer Support,Permanent,Junior,15,4,Tier 3,4,48901.22,66991.03,Rented,9137.36,7741.85,4501.77,3288.43,4351.61,1876.33,5709.97,40362.42,28532.46,42.59,1,3755.1,299880.58,5.61,9.72,813,0,1,66491.29,240890.93,6.95,171872.52,8.57,Basic,5,Monthly,Rarely,6,6,23,5,Moderate,9,10,6,7,No,Unavailable,No,0,3,0,No,One-to-One Counseling,Moderately Stable,26628.61,39.75,30-39,Low,Medium,More than 6 months
EMP-05987,36,Married,Bachelor,Information Technology,Permanent,Junior,8,4,Tier 1,1,65157.12,116213.08,Owned,9415.07,9132.62,3277.41,8296.22,4041.61,3941.18,13366.29,61578.02,53203.59,45.78,1,10107.62,539449.64,8.7,22.99,699,0,2,8016.77,220125.24,4.57,164113.93,12.27,Basic,5,Never,Monthly,8,4,19,6,Moderate,7,8,9,8,Yes,Limited,No,0,4,1,No,Group Workshop,Financially At-Risk,54635.060000000005,47.01,30-39,High,High,3-6 months
EMP-00538,47,Married,Master,Human Resources,Permanent,Leadership,24,7,Tier 1,1,116371.57,135366.43,Rented,12287.78,10843.13,4322.84,10037.52,5234.66,3357.62,11922.18,64429.16,76489.13,56.51,2,6423.43,459232.23,4.75,42.05,736,0,0,11060.29,469386.62,8.94,1298364.56,7.56,Comprehensive,4,Occasionally,Never,6,6,22,5,Low,3,9,10,9,No,Limited,No,0,1,0,No,Self-Help Resources,Financially Secure,70937.26999999999,52.4,40-49,High,High,More than 6 months
EMP-02807,53,Single,Master,Sales,Contract,Leadership,30,9,Tier 1,1,121956.81,132530.26,Owned,22942.68,10062.02,5117.0,9080.88,4868.47,2937.83,11999.21,78464.71,55011.45,41.51,2,11456.62,672639.56,8.64,43.91,753,0,0,14689.41,641853.83,9.66,788981.91,4.0,Basic,3,Occasionally,Monthly,5,5,28,6,Low,7,9,8,8,No,Available,No,0,3,0,No,Digital Learning,Financially Secure,54065.55,40.79,50-60,High,High,More than 6 months
EMP-05802,24,Married,Bachelor,Information Technology,Permanent,Entry,0,0,Tier 3,3,42850.83,74958.97,Rented,8889.31,7471.76,3336.47,6617.05,5047.71,7147.3,5132.51,43642.63,27417.51,36.58,0,0.52,26.83,0.0,53.23,728,0,0,51055.46,239780.74,6.23,401271.98,10.83,Basic,4,Never,Weekly,5,7,26,5,Moderate,6,9,8,9,No,Available,No,0,1,0,Yes,Self-Help Resources,Moderately Stable,31316.340000000004,41.78,21-29,Low,Low,More than 6 months
EMP-05597,35,Married,Bachelor,Operations,Permanent,Mid-Level,15,11,Tier 2,1,62499.06,73565.93,Company Provided,2401.07,7023.86,3958.06,6637.98,4794.76,903.21,9943.86,42141.38,26792.57,36.42,2,6478.58,552991.36,8.81,19.69,734,1,3,37160.26,178285.88,5.54,597286.27,5.09,Basic,4,Monthly,Rarely,3,2,18,6,High,7,9,7,6,No,Limited,No,1,1,0,No,Digital Learning,Financially At-Risk,31424.549999999996,42.72,30-39,Low,High,3-6 months
EMP-04342,47,Married,Bachelor,Information Technology,Contract,Senior,18,6,Tier 2,1,85295.52,91626.4,Owned,9469.88,7836.6,3856.83,3480.21,3726.73,0.0,10491.52,42256.94,53166.54,58.03,0,3395.17,170897.07,3.71,16.48,766,0,1,18708.91,233029.62,7.34,768590.33,6.81,Comprehensive,5,Occasionally,Never,2,5,22,5,Moderate,8,8,6,5,No,Limited,No,0,1,0,Yes,Digital Learning,Moderately Stable,49369.45999999999,53.88,40-49,Medium,Medium,More than 6 months
EMP-03176,21,Married,Bachelor,Marketing,Contract,Entry,0,0,Tier 1,0,39737.79,50052.31,Rented,16641.79,5769.58,2563.52,4386.11,3084.21,0.0,7585.05,43636.16,7590.41,15.16,1,3605.9,101750.97,7.2,42.22,737,0,1,31819.75,47997.89,1.33,69356.93,3.64,Basic,3,Occasionally,Daily,3,4,21,3,Low,3,9,4,4,No,Unavailable,No,0,2,0,No,Digital Learning,Financially At-Risk,6416.149999999994,12.82,21-29,Low,Low,1-3 months
EMP-00785,37,Single,Master,Information Technology,Permanent,Senior,19,5,Tier 1,0,112834.72,122896.42,Rented,14195.34,5879.2,3657.89,6280.85,3579.78,0.0,16709.02,62865.21,55689.09,45.31,2,12563.13,718724.15,10.22,16.82,739,0,1,18174.81,363959.94,7.89,299290.29,10.8,Basic,6,Weekly,Monthly,5,4,24,4,High,3,9,10,7,No,Limited,Yes,0,3,0,Yes,Digital Learning,Financially Secure,60031.21,48.85,30-39,High,High,More than 6 months
EMP-04058,43,Married,Bachelor,Sales,Permanent,Senior,21,18,Tier 3,2,96130.55,156055.73,Owned,9907.26,8734.44,1842.53,7461.87,3408.95,2409.79,6146.65,48066.79,109045.79,69.88,1,8155.3,591148.02,5.23,0.0,823,0,0,34878.71,1110571.14,24.0,1555869.75,8.48,None listed,5,Never,Monthly,4,6,29,6,Moderate,6,9,7,7,No,Available,Yes,0,1,1,No,Self-Help Resources,Moderately Stable,107988.94,69.2,40-49,High,High,More than 6 months
EMP-01410,42,Single,Master,Marketing,Permanent,Mid-Level,15,0,Tier 1,0,88990.1,94084.21,Rented,12112.56,9756.19,3963.08,5347.56,2633.3,0.0,15151.5,54508.95,38867.24,41.31,1,5544.76,322143.33,5.89,4.04,768,0,1,6764.01,220978.11,5.61,834235.58,12.75,Comprehensive,5,Never,Monthly,6,7,25,6,High,9,9,8,9,Yes,Available,No,0,2,0,Yes,Digital Learning,Moderately Stable,39575.26000000001,42.06,40-49,Medium,Medium,3-6 months
EMP-02538,22,Single,Bachelor,Operations,Permanent,Entry,0,0,Tier 2,1,52308.31,54501.98,Rented,11434.03,6498.16,2619.65,8623.47,4379.71,680.07,5987.27,40370.29,16735.24,30.71,0,147.93,7144.59,0.27,28.39,733,0,0,23616.25,153298.41,4.46,147675.48,7.21,Basic,4,Occasionally,Weekly,7,6,23,2,High,8,8,10,8,No,Unavailable,No,0,1,0,No,Group Workshop,Moderately Stable,14131.690000000002,25.93,21-29,Low,Low,3-6 months
EMP-00155,37,Married,Diploma,Research and Development,Permanent,Senior,19,16,Tier 2,1,111062.39,170964.13,Owned,1506.81,8088.59,3977.11,3507.81,4764.28,2911.3,14521.87,45385.96,117812.85,68.91,1,6108.19,521548.23,3.57,36.26,713,0,1,25719.63,1064186.02,24.0,343189.12,11.3,None listed,3,Occasionally,Rarely,5,6,17,6,Low,8,8,7,10,No,Unavailable,No,0,1,0,No,Self-Help Resources,Moderately Stable,125578.17000000001,73.45,30-39,High,High,More than 6 months
EMP-03010,44,Single,Master,Operations,Permanent,Senior,23,11,Tier 2,0,114040.92,116797.44,Rented,8744.92,5025.5,1937.85,6756.0,3681.92,0.0,7050.73,33196.92,84201.55,72.09,0,0.0,0.0,0.0,35.96,696,0,2,35623.71,299385.63,11.45,610238.4,11.98,Basic,4,Monthly,Never,7,5,22,7,Moderate,5,9,9,10,No,Available,Yes,0,1,0,No,Digital Learning,Moderately Stable,83600.52,71.58,40-49,High,Low,More than 6 months
EMP-01687,32,Divorced,Higher Secondary,Operations,Contract,Senior,11,6,Tier 3,0,76945.89,78535.27,Rented,7748.22,3719.14,2528.88,6263.6,5219.5,-0.0,9353.86,34833.2,45273.48,57.65,0,0.0,0.0,0.0,20.91,733,0,0,22775.36,481594.71,18.9,455687.65,8.98,Comprehensive,4,Monthly,Rarely,4,4,27,7,Moderate,9,7,7,7,No,Available,No,0,1,1,No,Group Workshop,Moderately Stable,43702.07000000001,55.65,30-39,Low,Low,More than 6 months
EMP-02902,24,Married,Bachelor,Customer Support,Permanent,Entry,2,2,Tier 1,2,35534.5,45010.51,Owned,16116.8,16698.76,5059.27,6550.98,3985.9,5385.7,11353.33,67344.17,-19014.84,-42.25,0,2193.43,83910.67,4.87,40.36,698,0,1,33035.92,9690.79,0.17,37627.73,7.35,Basic,5,Occasionally,Rarely,6,6,19,3,Low,9,9,10,7,No,Limited,No,3,1,1,No,Group Workshop,Financially At-Risk,-22333.659999999996,-49.62,21-29,Low,Low,Less than 1 month
